acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo_normalised,tempo,time_signature,track_href,type,uri,valence
0.287,https://api.spotify.com/v1/audio-analysis/4uP3pUP18ennmz0tb3GphR,0.743,197968,0.73,4uP3pUP18ennmz0tb3GphR,8.10E-05,10,0.0778,-4.314,0,0.125,0.812325,179.972,4,https://api.spotify.com/v1/tracks/4uP3pUP18ennmz0tb3GphR,audio_features,spotify:track:4uP3pUP18ennmz0tb3GphR,0.15
0.189,https://api.spotify.com/v1/audio-analysis/2O0WiTabKj4e5CdY1mIFe4,0.754,198377,0.77,2O0WiTabKj4e5CdY1mIFe4,2.36E-06,9,0.0945,-5.129,0,0.0665,0.262525,92.004,4,https://api.spotify.com/v1/tracks/2O0WiTabKj4e5CdY1mIFe4,audio_features,spotify:track:2O0WiTabKj4e5CdY1mIFe4,0.513
0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.454,196077,0.111,43zdsphuZLzwA9k4DJhU0I,5.89E-05,4,0.0898,-14.038,1,0.0635,0.46346875,124.155,3,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.187
0.202,https://api.spotify.com/v1/audio-analysis/3trowLiYwwOoiwapLISNyk,0.302,239760,0.758,3trowLiYwwOoiwapLISNyk,0,5,0.881,-5.273,1,0.0424,0.7794,174.704,4,https://api.spotify.com/v1/tracks/3trowLiYwwOoiwapLISNyk,audio_features,spotify:track:3trowLiYwwOoiwapLISNyk,0.669
0.113,https://api.spotify.com/v1/audio-analysis/2QnK6yqqcI4Q25DGlDNc9Y,0.945,128880,0.565,2QnK6yqqcI4Q25DGlDNc9Y,6.92E-06,2,0.0686,-6.194,1,0.159,0.4371125,119.938,4,https://api.spotify.com/v1/tracks/2QnK6yqqcI4Q25DGlDNc9Y,audio_features,spotify:track:2QnK6yqqcI4Q25DGlDNc9Y,0.509
0.354,https://api.spotify.com/v1/audio-analysis/2ijef6ni2amuunRoKTlgww,0.791,188560,0.745,2ijef6ni2amuunRoKTlgww,2.93E-05,11,0.104,-3.695,0,0.0464,0.2750875,94.014,4,https://api.spotify.com/v1/tracks/2ijef6ni2amuunRoKTlgww,audio_features,spotify:track:2ijef6ni2amuunRoKTlgww,0.82
0.028,https://api.spotify.com/v1/audio-analysis/3mN2DtljBhnrIpc3Nu2pJ8,0.755,202824,0.792,3mN2DtljBhnrIpc3Nu2pJ8,0,6,0.0754,-4.238,1,0.0484,0.3500875,106.014,4,https://api.spotify.com/v1/tracks/3mN2DtljBhnrIpc3Nu2pJ8,audio_features,spotify:track:3mN2DtljBhnrIpc3Nu2pJ8,0.844
0.229,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0,1,0.101,-5.634,1,0.0658,0.3560375,106.966,4,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.412
0.0421,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,0.726,190440,0.554,4kV4N9D1iKVxx1KLvtTpjS,0,5,0.106,-5.29,0,0.0917,0.74999375,169.999,4,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,audio_features,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,0.335
0.03,https://api.spotify.com/v1/audio-analysis/70c9sdkTnDiehSDOCxCnDc,0.568,207400,0.707,70c9sdkTnDiehSDOCxCnDc,0,7,0.0667,-5.291,0,0.107,0.7248125,165.97,4,https://api.spotify.com/v1/tracks/70c9sdkTnDiehSDOCxCnDc,audio_features,spotify:track:70c9sdkTnDiehSDOCxCnDc,0.409
0.161,https://api.spotify.com/v1/audio-analysis/5qFeMRz4TvetPmzjre9Dq7,0.684,250840,0.811,5qFeMRz4TvetPmzjre9Dq7,0.000363,7,0.0871,-4.494,1,0.0714,0.2366625,87.866,4,https://api.spotify.com/v1/tracks/5qFeMRz4TvetPmzjre9Dq7,audio_features,spotify:track:5qFeMRz4TvetPmzjre9Dq7,0.721
0.401,https://api.spotify.com/v1/audio-analysis/5VsHkOtg0Llpa6mTGZhp5e,0.717,240442,0.685,5VsHkOtg0Llpa6mTGZhp5e,0,7,0.199,-3.181,1,0.0414,0.56228125,139.965,4,https://api.spotify.com/v1/tracks/5VsHkOtg0Llpa6mTGZhp5e,audio_features,spotify:track:5VsHkOtg0Llpa6mTGZhp5e,0.432
0.178,https://api.spotify.com/v1/audio-analysis/2aMVyJSuDFFL1sTjJnvk7X,0.762,228875,0.631,2aMVyJSuDFFL1sTjJnvk7X,0,6,0.146,-4.837,1,0.0544,0.43105625,118.969,4,https://api.spotify.com/v1/tracks/2aMVyJSuDFFL1sTjJnvk7X,audio_features,spotify:track:2aMVyJSuDFFL1sTjJnvk7X,0.379
0.19,https://api.spotify.com/v1/audio-analysis/2VRVV7cvAGPJ2EBU4FIVCz,0.679,228760,0.617,2VRVV7cvAGPJ2EBU4FIVCz,0,0,0.0798,-5.328,1,0.12,0.87495625,189.993,4,https://api.spotify.com/v1/tracks/2VRVV7cvAGPJ2EBU4FIVCz,audio_features,spotify:track:2VRVV7cvAGPJ2EBU4FIVCz,0.665
0.627,https://api.spotify.com/v1/audio-analysis/6it15CsDlkqB7N4lF0C1qM,0.651,229456,0.575,6it15CsDlkqB7N4lF0C1qM,0.000202,0,0.0961,-7.739,1,0.299,0.68754375,160.007,4,https://api.spotify.com/v1/tracks/6it15CsDlkqB7N4lF0C1qM,audio_features,spotify:track:6it15CsDlkqB7N4lF0C1qM,0.248
0.188,https://api.spotify.com/v1/audio-analysis/2YRvdf9cdS88y1wB1WhKoE,0.796,204631,0.911,2YRvdf9cdS88y1wB1WhKoE,0,1,0.499,-1.998,1,0.285,0.8133,180.128,4,https://api.spotify.com/v1/tracks/2YRvdf9cdS88y1wB1WhKoE,audio_features,spotify:track:2YRvdf9cdS88y1wB1WhKoE,0.918
0.542,https://api.spotify.com/v1/audio-analysis/3V8UKqhEK5zBkBb6d6ub8i,0.903,417920,0.675,3V8UKqhEK5zBkBb6d6ub8i,1.28E-05,11,0.0595,-3.445,0,0.214,0.29066875,96.507,4,https://api.spotify.com/v1/tracks/3V8UKqhEK5zBkBb6d6ub8i,audio_features,spotify:track:3V8UKqhEK5zBkBb6d6ub8i,0.442
0.0204,https://api.spotify.com/v1/audio-analysis/2RVrdr062uLFxXwIxwdXPH,0.849,201122,0.724,2RVrdr062uLFxXwIxwdXPH,5.98E-06,5,0.235,-4.139,1,0.0665,0.30003125,98.005,4,https://api.spotify.com/v1/tracks/2RVrdr062uLFxXwIxwdXPH,audio_features,spotify:track:2RVrdr062uLFxXwIxwdXPH,0.63
0.581,https://api.spotify.com/v1/audio-analysis/7qiZfU4dY1lWllzX7mPBI3,0.825,233713,0.652,7qiZfU4dY1lWllzX7mPBI3,0,1,0.0931,-3.183,0,0.0802,0.28735625,95.977,4,https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,audio_features,spotify:track:7qiZfU4dY1lWllzX7mPBI3,0.931
0.424,https://api.spotify.com/v1/audio-analysis/1uARbfg2RXPtyr6sqVQUif,0.776,216917,0.587,1uARbfg2RXPtyr6sqVQUif,1.04E-06,8,0.201,-7.004,0,0.0604,0.56268125,140.029,4,https://api.spotify.com/v1/tracks/1uARbfg2RXPtyr6sqVQUif,audio_features,spotify:track:1uARbfg2RXPtyr6sqVQUif,0.652
0.303,https://api.spotify.com/v1/audio-analysis/4CbANooTL2aTHzJZqQ0Uvk,0.79,192000,0.858,4CbANooTL2aTHzJZqQ0Uvk,0,2,0.61,-2.78,1,0.0471,0.2628125,92.05,4,https://api.spotify.com/v1/tracks/4CbANooTL2aTHzJZqQ0Uvk,audio_features,spotify:track:4CbANooTL2aTHzJZqQ0Uvk,0.79
0.404,https://api.spotify.com/v1/audio-analysis/1WSGTYKLEpKfNQYYW5Oymt,0.541,158027,0.468,1WSGTYKLEpKfNQYYW5Oymt,3.65E-06,10,0.358,-4.039,0,0.362,0.2829125,95.266,4,https://api.spotify.com/v1/tracks/1WSGTYKLEpKfNQYYW5Oymt,audio_features,spotify:track:1WSGTYKLEpKfNQYYW5Oymt,0.69
0.861,https://api.spotify.com/v1/audio-analysis/3IPJg1sdqLj12kFIndaonN,0.695,199733,0.379,3IPJg1sdqLj12kFIndaonN,0,6,0.106,-9.096,1,0.0339,0.344425,105.108,4,https://api.spotify.com/v1/tracks/3IPJg1sdqLj12kFIndaonN,audio_features,spotify:track:3IPJg1sdqLj12kFIndaonN,0.808
0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97E-06,8,0.222,-7.513,1,0.0656,0.3312375,102.998,4,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347
0.559,https://api.spotify.com/v1/audio-analysis/6WSAPEkvEfcEUgSTAo1D3S,0.716,224013,0.474,6WSAPEkvEfcEUgSTAo1D3S,0,11,0.135,-6.714,1,0.052,0.17381875,77.811,4,https://api.spotify.com/v1/tracks/6WSAPEkvEfcEUgSTAo1D3S,audio_features,spotify:track:6WSAPEkvEfcEUgSTAo1D3S,0.302
0.677,https://api.spotify.com/v1/audio-analysis/6rg1MBZqggsQ5olFGTw0rr,0.626,212880,0.389,6rg1MBZqggsQ5olFGTw0rr,1.12E-05,4,0.117,-11.609,1,0.0254,0.298175,97.708,4,https://api.spotify.com/v1/tracks/6rg1MBZqggsQ5olFGTw0rr,audio_features,spotify:track:6rg1MBZqggsQ5olFGTw0rr,0.656
0.278,https://api.spotify.com/v1/audio-analysis/0mAkTqg7vQ8YmpQ7o1I6gR,0.703,213618,0.376,0mAkTqg7vQ8YmpQ7o1I6gR,0,6,0.054,-17.772,0,0.0752,0.56259375,140.015,4,https://api.spotify.com/v1/tracks/0mAkTqg7vQ8YmpQ7o1I6gR,audio_features,spotify:track:0mAkTqg7vQ8YmpQ7o1I6gR,0.65
