acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo_normalised,tempo,time_signature,track_href,type,uri,valence
0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.454,196077,0.111,43zdsphuZLzwA9k4DJhU0I,5.89E-05,4,0.0898,-14.038,1,0.0635,0.46346875,124.155,3,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.187
0.565,https://api.spotify.com/v1/audio-analysis/7DarbtpxRUG5POF3ifwu61,0.536,235818,0.462,7DarbtpxRUG5POF3ifwu61,0.88,9,0.154,-12.329,0,0.0369,0.25006875,90.011,4,https://api.spotify.com/v1/tracks/7DarbtpxRUG5POF3ifwu61,audio_features,spotify:track:7DarbtpxRUG5POF3ifwu61,0.319
0.114,https://api.spotify.com/v1/audio-analysis/529wAW5scRR1yMBD3nGnqF,0.673,209962,0.855,529wAW5scRR1yMBD3nGnqF,0,6,0.283,-6.786,0,0.0477,0.28105625,94.969,4,https://api.spotify.com/v1/tracks/529wAW5scRR1yMBD3nGnqF,audio_features,spotify:track:529wAW5scRR1yMBD3nGnqF,0.383
0.0421,https://api.spotify.com/v1/audio-analysis/4kV4N9D1iKVxx1KLvtTpjS,0.726,190440,0.554,4kV4N9D1iKVxx1KLvtTpjS,0,5,0.106,-5.29,0,0.0917,0.74999375,169.999,4,https://api.spotify.com/v1/tracks/4kV4N9D1iKVxx1KLvtTpjS,audio_features,spotify:track:4kV4N9D1iKVxx1KLvtTpjS,0.335
0.789,https://api.spotify.com/v1/audio-analysis/36od5gfj11fNcwuFKK7x4J,0.556,192000,0.453,36od5gfj11fNcwuFKK7x4J,2.34E-06,4,0.131,-5.739,0,0.0338,0.1868375,79.894,4,https://api.spotify.com/v1/tracks/36od5gfj11fNcwuFKK7x4J,audio_features,spotify:track:36od5gfj11fNcwuFKK7x4J,0.388
0.0252,https://api.spotify.com/v1/audio-analysis/3hLlXmMzCVo04WHmWACs8O,0.821,158879,0.653,3hLlXmMzCVo04WHmWACs8O,0,0,0.166,-5.495,1,0.186,0.53764375,136.023,4,https://api.spotify.com/v1/tracks/3hLlXmMzCVo04WHmWACs8O,audio_features,spotify:track:3hLlXmMzCVo04WHmWACs8O,0.201
0.88,https://api.spotify.com/v1/audio-analysis/5IaqRI0FLDMOdeSIMCNSCB,0.666,178364,0.313,5IaqRI0FLDMOdeSIMCNSCB,0.000457,4,0.107,-10.555,0,0.0351,0.31229375,99.967,4,https://api.spotify.com/v1/tracks/5IaqRI0FLDMOdeSIMCNSCB,audio_features,spotify:track:5IaqRI0FLDMOdeSIMCNSCB,0.364
0.264,https://api.spotify.com/v1/audio-analysis/4XVif6rh9oYMIjazZ5F65A,0.66,216611,0.603,4XVif6rh9oYMIjazZ5F65A,7.62E-06,2,0.0882,-7.228,0,0.103,0.71244375,163.991,4,https://api.spotify.com/v1/tracks/4XVif6rh9oYMIjazZ5F65A,audio_features,spotify:track:4XVif6rh9oYMIjazZ5F65A,0.534
0.669,https://api.spotify.com/v1/audio-analysis/0d9GaGZ46e1FSydjNnYhhK,0.923,253721,0.509,0d9GaGZ46e1FSydjNnYhhK,2.34E-06,0,0.095,-8.257,0,0.238,0.56261875,140.019,4,https://api.spotify.com/v1/tracks/0d9GaGZ46e1FSydjNnYhhK,audio_features,spotify:track:0d9GaGZ46e1FSydjNnYhhK,0.717
0.121,https://api.spotify.com/v1/audio-analysis/1EuFr1JA70TaEzlaSM4ulc,0.55,235078,0.617,1EuFr1JA70TaEzlaSM4ulc,0,5,0.235,-8.71,0,0.0514,0.20621875,82.995,4,https://api.spotify.com/v1/tracks/1EuFr1JA70TaEzlaSM4ulc,audio_features,spotify:track:1EuFr1JA70TaEzlaSM4ulc,0.498
0.037,https://api.spotify.com/v1/audio-analysis/75ZL1DKq3jeTnFhzXMeN62,0.883,244856,0.656,75ZL1DKq3jeTnFhzXMeN62,0,8,0.0725,-5.6,1,0.0986,0.5375875,136.014,4,https://api.spotify.com/v1/tracks/75ZL1DKq3jeTnFhzXMeN62,audio_features,spotify:track:75ZL1DKq3jeTnFhzXMeN62,0.162
0.49,https://api.spotify.com/v1/audio-analysis/1rY4UYyZ3PcuYgWIddkcnL,0.825,224717,0.4,1rY4UYyZ3PcuYgWIddkcnL,0,0,0.0981,-12.626,1,0.0456,0.35,106,4,https://api.spotify.com/v1/tracks/1rY4UYyZ3PcuYgWIddkcnL,audio_features,spotify:track:1rY4UYyZ3PcuYgWIddkcnL,0.838
0.0524,https://api.spotify.com/v1/audio-analysis/23z6Ev2iQ48ho1MJI6tsVX,0.747,276395,0.643,23z6Ev2iQ48ho1MJI6tsVX,0,10,0.0772,-6.046,0,0.29,0.4369875,119.918,4,https://api.spotify.com/v1/tracks/23z6Ev2iQ48ho1MJI6tsVX,audio_features,spotify:track:23z6Ev2iQ48ho1MJI6tsVX,0.429
0.15,https://api.spotify.com/v1/audio-analysis/2FLvbfkf8LzH8nk5NS36OU,0.816,312000,0.403,2FLvbfkf8LzH8nk5NS36OU,0,11,0.109,-9.891,1,0.104,0.3124875,99.998,4,https://api.spotify.com/v1/tracks/2FLvbfkf8LzH8nk5NS36OU,audio_features,spotify:track:2FLvbfkf8LzH8nk5NS36OU,0.115
7.69E-05,https://api.spotify.com/v1/audio-analysis/1T8IRUJBga0JXioJZvxjBR,0.515,322587,0.906,1T8IRUJBga0JXioJZvxjBR,0.431,7,0.0934,-4.982,1,0.0445,0.438325,120.132,4,https://api.spotify.com/v1/tracks/1T8IRUJBga0JXioJZvxjBR,audio_features,spotify:track:1T8IRUJBga0JXioJZvxjBR,0.194
0.206,https://api.spotify.com/v1/audio-analysis/7xLuitKqUvy1854AiGaLY0,0.863,136483,0.574,7xLuitKqUvy1854AiGaLY0,0,1,0.0661,-8.45,1,0.197,0.32494375,101.991,4,https://api.spotify.com/v1/tracks/7xLuitKqUvy1854AiGaLY0,audio_features,spotify:track:7xLuitKqUvy1854AiGaLY0,0.395
0.449,https://api.spotify.com/v1/audio-analysis/3XF5xLJHOQQRbWya6hBp7d,0.672,180953,0.552,3XF5xLJHOQQRbWya6hBp7d,0.152,4,0.138,-10.512,1,0.174,0.62793125,150.469,4,https://api.spotify.com/v1/tracks/3XF5xLJHOQQRbWya6hBp7d,audio_features,spotify:track:3XF5xLJHOQQRbWya6hBp7d,0.259
0.131,https://api.spotify.com/v1/audio-analysis/2cC1YgnfQqXOvOFy1HRdhw,0.84,231863,0.458,2cC1YgnfQqXOvOFy1HRdhw,0,1,0.152,-10.108,1,0.0611,0.41859375,116.975,4,https://api.spotify.com/v1/tracks/2cC1YgnfQqXOvOFy1HRdhw,audio_features,spotify:track:2cC1YgnfQqXOvOFy1HRdhw,0.146
0.794,https://api.spotify.com/v1/audio-analysis/0OTmkHR256dTdFVI7KWoPm,0.58,211500,0.125,0OTmkHR256dTdFVI7KWoPm,0,11,0.171,-16.729,0,0.0482,0.17349375,77.759,4,https://api.spotify.com/v1/tracks/0OTmkHR256dTdFVI7KWoPm,audio_features,spotify:track:0OTmkHR256dTdFVI7KWoPm,0.403
0.224,https://api.spotify.com/v1/audio-analysis/6pJI8iZBKPuMjWDstvO081,0.488,189521,0.52,6pJI8iZBKPuMjWDstvO081,0.389,11,0.0709,-11.051,0,0.0434,0.81271875,180.035,4,https://api.spotify.com/v1/tracks/6pJI8iZBKPuMjWDstvO081,audio_features,spotify:track:6pJI8iZBKPuMjWDstvO081,0.696
0.00678,https://api.spotify.com/v1/audio-analysis/0bE8X3KwUifITMaibVR9eD,0.585,259093,0.766,0bE8X3KwUifITMaibVR9eD,1.36E-05,2,0.422,-4.75,0,0.0329,0.3750375,110.006,4,https://api.spotify.com/v1/tracks/0bE8X3KwUifITMaibVR9eD,audio_features,spotify:track:0bE8X3KwUifITMaibVR9eD,0.363
0.0411,https://api.spotify.com/v1/audio-analysis/1xmAW8yK4o2kFIgPT5RCxD,0.769,295827,0.621,1xmAW8yK4o2kFIgPT5RCxD,0.000107,5,0.282,-8.958,1,0.193,0.274825,93.972,4,https://api.spotify.com/v1/tracks/1xmAW8yK4o2kFIgPT5RCxD,audio_features,spotify:track:1xmAW8yK4o2kFIgPT5RCxD,0.4
0.217,https://api.spotify.com/v1/audio-analysis/4ajGA8mtD6R2JylEbRLp5n,0.581,229587,0.717,4ajGA8mtD6R2JylEbRLp5n,5.06E-05,5,0.307,-5.325,0,0.026,0.28141875,95.027,4,https://api.spotify.com/v1/tracks/4ajGA8mtD6R2JylEbRLp5n,audio_features,spotify:track:4ajGA8mtD6R2JylEbRLp5n,0.584
0.647,https://api.spotify.com/v1/audio-analysis/40Fr7DB1j6RB2DqygQI4LI,0.72,207747,0.773,40Fr7DB1j6RB2DqygQI4LI,0.000125,5,0.261,-9.974,0,0.182,0.7507125,170.114,4,https://api.spotify.com/v1/tracks/40Fr7DB1j6RB2DqygQI4LI,audio_features,spotify:track:40Fr7DB1j6RB2DqygQI4LI,0.676
0.0338,https://api.spotify.com/v1/audio-analysis/1rbOPArNgrvQzd1Bku0MCR,0.799,225214,0.8,1rbOPArNgrvQzd1Bku0MCR,0,9,0.745,-6.483,0,0.117,0.56251875,140.003,4,https://api.spotify.com/v1/tracks/1rbOPArNgrvQzd1Bku0MCR,audio_features,spotify:track:1rbOPArNgrvQzd1Bku0MCR,0.435
0.00658,https://api.spotify.com/v1/audio-analysis/6iWvJmp3gA8DxTuN4BSECB,0.732,374960,0.397,6iWvJmp3gA8DxTuN4BSECB,0.00046,7,0.0746,-7.886,1,0.114,0.20618125,82.989,4,https://api.spotify.com/v1/tracks/6iWvJmp3gA8DxTuN4BSECB,audio_features,spotify:track:6iWvJmp3gA8DxTuN4BSECB,0.548
0.556,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,0.921,135090,0.537,0JP9xo3adEtGSdUEISiszL,0.00404,9,0.102,-5.723,0,0.0804,0.48755625,128.009,4,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,audio_features,spotify:track:0JP9xo3adEtGSdUEISiszL,0.711
0.525,https://api.spotify.com/v1/audio-analysis/6I6gNA8Slf7kdSQZ9kObe3,0.749,195886,0.893,6I6gNA8Slf7kdSQZ9kObe3,0,9,0.13,-5.612,0,0.0855,0.43763125,120.021,4,https://api.spotify.com/v1/tracks/6I6gNA8Slf7kdSQZ9kObe3,audio_features,spotify:track:6I6gNA8Slf7kdSQZ9kObe3,0.779
0.529,https://api.spotify.com/v1/audio-analysis/3hdXIz9eY9u5QoEUkBs5yN,0.796,207009,0.57,3hdXIz9eY9u5QoEUkBs5yN,0.0249,4,0.116,-8.314,0,0.208,0.56271875,140.035,4,https://api.spotify.com/v1/tracks/3hdXIz9eY9u5QoEUkBs5yN,audio_features,spotify:track:3hdXIz9eY9u5QoEUkBs5yN,0.551
0.623,https://api.spotify.com/v1/audio-analysis/2DTLzghmLMDNvTYe67ffuD,0.762,281571,0.442,2DTLzghmLMDNvTYe67ffuD,0,2,0.105,-6.188,1,0.355,0.56135,139.816,4,https://api.spotify.com/v1/tracks/2DTLzghmLMDNvTYe67ffuD,audio_features,spotify:track:2DTLzghmLMDNvTYe67ffuD,0.538
0.0392,https://api.spotify.com/v1/audio-analysis/14Bw31VNlw08fsNZgvNb6H,0.519,362408,0.73,14Bw31VNlw08fsNZgvNb6H,3.80E-06,5,0.069,-7.145,1,0.0538,0.3125625,100.01,4,https://api.spotify.com/v1/tracks/14Bw31VNlw08fsNZgvNb6H,audio_features,spotify:track:14Bw31VNlw08fsNZgvNb6H,0.361
0.659,https://api.spotify.com/v1/audio-analysis/5AKbyqDRAm2A7mDlSx5aBi,0.476,285387,0.263,5AKbyqDRAm2A7mDlSx5aBi,1.38E-05,9,0.135,-9.166,0,0.0282,0.56133125,139.813,4,https://api.spotify.com/v1/tracks/5AKbyqDRAm2A7mDlSx5aBi,audio_features,spotify:track:5AKbyqDRAm2A7mDlSx5aBi,0.183
0.513,https://api.spotify.com/v1/audio-analysis/7ouMGV7ScnMUGXKFGAGjXe,0.604,276000,0.568,7ouMGV7ScnMUGXKFGAGjXe,0.786,0,0.581,-10.067,0,0.0289,0.2687,92.992,4,https://api.spotify.com/v1/tracks/7ouMGV7ScnMUGXKFGAGjXe,audio_features,spotify:track:7ouMGV7ScnMUGXKFGAGjXe,0.288
