album,artists,available_markets,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track_number,type,uri
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0haZhu4fFKt0Ag94kZDiz2'}, 'href': 'https://api.spotify.com/v1/artists/0haZhu4fFKt0Ag94kZDiz2', 'id': '0haZhu4fFKt0Ag94kZDiz2', 'name': 'Sofia Reyes', 'type': 'artist', 'uri': 'spotify:artist:0haZhu4fFKt0Ag94kZDiz2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y'}, 'href': 'https://api.spotify.com/v1/artists/07YZf4WDAMNwqr4jfgOZ8y', 'id': '07YZf4WDAMNwqr4jfgOZ8y', 'name': 'Jason Derulo', 'type': 'artist', 'uri': 'spotify:artist:07YZf4WDAMNwqr4jfgOZ8y'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb'}, 'href': 'https://api.spotify.com/v1/artists/3EiLUeyEcA6fbRPSHkG5kb', 'id': '3EiLUeyEcA6fbRPSHkG5kb', 'name': 'De La Ghetto', 'type': 'artist', 'uri': 'spotify:artist:3EiLUeyEcA6fbRPSHkG5kb'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/1jHSAfCHKUFx5imuezI7HE'}, 'href': 'https://api.spotify.com/v1/albums/1jHSAfCHKUFx5imuezI7HE', 'id': '1jHSAfCHKUFx5imuezI7HE', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/d4c7994426515e1167372fd827698066be74a5e2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/2feacdd6c83bfaa4a8a2598168b81ca6ee427b0d', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1bf61336765a8eefa68b56e1be61121badabee92', 'width': 64}], 'name': '1, 2, 3 (feat. Jason Derulo & De La Ghetto)', 'release_date': '2018-02-16', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:1jHSAfCHKUFx5imuezI7HE'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0haZhu4fFKt0Ag94kZDiz2'}, 'href': 'https://api.spotify.com/v1/artists/0haZhu4fFKt0Ag94kZDiz2', 'id': '0haZhu4fFKt0Ag94kZDiz2', 'name': 'Sofia Reyes', 'type': 'artist', 'uri': 'spotify:artist:0haZhu4fFKt0Ag94kZDiz2'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/07YZf4WDAMNwqr4jfgOZ8y'}, 'href': 'https://api.spotify.com/v1/artists/07YZf4WDAMNwqr4jfgOZ8y', 'id': '07YZf4WDAMNwqr4jfgOZ8y', 'name': 'Jason Derulo', 'type': 'artist', 'uri': 'spotify:artist:07YZf4WDAMNwqr4jfgOZ8y'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3EiLUeyEcA6fbRPSHkG5kb'}, 'href': 'https://api.spotify.com/v1/artists/3EiLUeyEcA6fbRPSHkG5kb', 'id': '3EiLUeyEcA6fbRPSHkG5kb', 'name': 'De La Ghetto', 'type': 'artist', 'uri': 'spotify:artist:3EiLUeyEcA6fbRPSHkG5kb'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,201526,FALSE,{'isrc': 'USWL11700238'},{'spotify': 'https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b'},https://api.spotify.com/v1/tracks/4QtiVmuA88tPQiCOHZuQ5b,4QtiVmuA88tPQiCOHZuQ5b,FALSE,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",81,https://p.scdn.co/mp3-preview/93d0ac52041e580e2dfb7a451f1f9c6443677761?cid=774b29d4f13844c495f206cafdad9c86,1,track,spotify:track:4QtiVmuA88tPQiCOHZuQ5b
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8Sr092TqfHkfAA5fXXqG'}, 'href': 'https://api.spotify.com/v1/artists/4V8Sr092TqfHkfAA5fXXqG', 'id': '4V8Sr092TqfHkfAA5fXXqG', 'name': 'Luis Fonsi', 'type': 'artist', 'uri': 'spotify:artist:4V8Sr092TqfHkfAA5fXXqG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp'}, 'href': 'https://api.spotify.com/v1/artists/6S2OmqARrzebs0tKUEyXyp', 'id': '6S2OmqARrzebs0tKUEyXyp', 'name': 'Demi Lovato', 'type': 'artist', 'uri': 'spotify:artist:6S2OmqARrzebs0tKUEyXyp'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/2Tt0EzXpempSOIHFXVX42v'}, 'href': 'https://api.spotify.com/v1/albums/2Tt0EzXpempSOIHFXVX42v', 'id': '2Tt0EzXpempSOIHFXVX42v', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ce46a874d536b9f3142934e8ccb6ed9ecf03bc55', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab24a2a4725e4a13be9df29ba3a1c614b46474ca', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/1289fa99f940167104536e179f4a2a4cfb3d89ff', 'width': 64}], 'name': 'Ã‰chame La Culpa', 'release_date': '2017-11-17', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:2Tt0EzXpempSOIHFXVX42v'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4V8Sr092TqfHkfAA5fXXqG'}, 'href': 'https://api.spotify.com/v1/artists/4V8Sr092TqfHkfAA5fXXqG', 'id': '4V8Sr092TqfHkfAA5fXXqG', 'name': 'Luis Fonsi', 'type': 'artist', 'uri': 'spotify:artist:4V8Sr092TqfHkfAA5fXXqG'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp'}, 'href': 'https://api.spotify.com/v1/artists/6S2OmqARrzebs0tKUEyXyp', 'id': '6S2OmqARrzebs0tKUEyXyp', 'name': 'Demi Lovato', 'type': 'artist', 'uri': 'spotify:artist:6S2OmqARrzebs0tKUEyXyp'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,173720,FALSE,{'isrc': 'USUM71712163'},{'spotify': 'https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx'},https://api.spotify.com/v1/tracks/2hl6q70unbviGo3g1R7uFx,2hl6q70unbviGo3g1R7uFx,FALSE,Ã‰chame La Culpa,76,https://p.scdn.co/mp3-preview/4ecee089330ec898a61f532c112286e534e8902f?cid=774b29d4f13844c495f206cafdad9c86,1,track,spotify:track:2hl6q70unbviGo3g1R7uFx
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/3vQ0GE3mI0dAaxIMYe5g7z'}, 'href': 'https://api.spotify.com/v1/artists/3vQ0GE3mI0dAaxIMYe5g7z', 'id': '3vQ0GE3mI0dAaxIMYe5g7z', 'name': 'Paulo Londra', 'type': 'artist', 'uri': 'spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/1XBTyV1if5X9sU4IhpfH5R'}, 'href': 'https://api.spotify.com/v1/albums/1XBTyV1if5X9sU4IhpfH5R', 'id': '1XBTyV1if5X9sU4IhpfH5R', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/ae5c1a6aaaada44cc770dd15fb9b50a3baca02e1', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/316243725d15ef3b0c6e57209e18e3b80df9c1e1', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/806215f1bbf03e305790a8674217273c56f2339e', 'width': 64}], 'name': 'Adan y Eva', 'release_date': '2018-11-05', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:1XBTyV1if5X9sU4IhpfH5R'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3vQ0GE3mI0dAaxIMYe5g7z'}, 'href': 'https://api.spotify.com/v1/artists/3vQ0GE3mI0dAaxIMYe5g7z', 'id': '3vQ0GE3mI0dAaxIMYe5g7z', 'name': 'Paulo Londra', 'type': 'artist', 'uri': 'spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,258638,FALSE,{'isrc': 'USWL11801206'},{'spotify': 'https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk'},https://api.spotify.com/v1/tracks/6FyRXC8tJUh863JCkyWqtk,6FyRXC8tJUh863JCkyWqtk,FALSE,Adan y Eva,93,https://p.scdn.co/mp3-preview/cca5e8fb54c2e4b89bf5107792bf140046811385?cid=774b29d4f13844c495f206cafdad9c86,1,track,spotify:track:6FyRXC8tJUh863JCkyWqtk
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m'}, 'href': 'https://api.spotify.com/v1/artists/4VMYDCV2IEDYJArk749S6m', 'id': '4VMYDCV2IEDYJArk749S6m', 'name': 'Daddy Yankee', 'type': 'artist', 'uri': 'spotify:artist:4VMYDCV2IEDYJArk749S6m'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66'}, 'href': 'https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66', 'id': '2R21vXR83lH98kGeO99Y66', 'name': 'Anuel Aa', 'type': 'artist', 'uri': 'spotify:artist:2R21vXR83lH98kGeO99Y66'}], 'available_markets': ['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA'], 'external_urls': {'spotify': 'https://open.spotify.com/album/7Eeyj4vopzd7c1aAhwXFGU'}, 'href': 'https://api.spotify.com/v1/albums/7Eeyj4vopzd7c1aAhwXFGU', 'id': '7Eeyj4vopzd7c1aAhwXFGU', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/590fc2b92d54a4febf83b1f24cda03f8e16611f2', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/86d876d59599c18fe0deba0f4eeeb2360f16fcb9', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/cc6dcb47bfb07a720a50ea360ffcee8cb98e625c', 'width': 64}], 'name': 'Adictiva', 'release_date': '2018-11-09', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:7Eeyj4vopzd7c1aAhwXFGU'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m'}, 'href': 'https://api.spotify.com/v1/artists/4VMYDCV2IEDYJArk749S6m', 'id': '4VMYDCV2IEDYJArk749S6m', 'name': 'Daddy Yankee', 'type': 'artist', 'uri': 'spotify:artist:4VMYDCV2IEDYJArk749S6m'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2R21vXR83lH98kGeO99Y66'}, 'href': 'https://api.spotify.com/v1/artists/2R21vXR83lH98kGeO99Y66', 'id': '2R21vXR83lH98kGeO99Y66', 'name': 'Anuel Aa', 'type': 'artist', 'uri': 'spotify:artist:2R21vXR83lH98kGeO99Y66'}]","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",1,207853,FALSE,{'isrc': 'US2BU1801109'},{'spotify': 'https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP'},https://api.spotify.com/v1/tracks/6MJUCumnQsQEKbCy28tbCP,6MJUCumnQsQEKbCy28tbCP,FALSE,Adictiva,89,https://p.scdn.co/mp3-preview/7bb1411120252392e1dbc71d45ed43966bbb6cf5?cid=774b29d4f13844c495f206cafdad9c86,1,track,spotify:track:6MJUCumnQsQEKbCy28tbCP
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/0qTZZWLzuD59Un5r1speHm'}, 'href': 'https://api.spotify.com/v1/artists/0qTZZWLzuD59Un5r1speHm', 'id': '0qTZZWLzuD59Un5r1speHm', 'name': 'Chris Jeday', 'type': 'artist', 'uri': 'spotify:artist:0qTZZWLzuD59Un5r1speHm'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5'}, 'href': 'https://api.spotify.com/v1/artists/1vyhD5VmyZ7KMfW5gqLgo5', 'id': '1vyhD5VmyZ7KMfW5gqLgo5', 'name': 'J Balvin', 'type': 'artist', 'uri': 'spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY'}, 'href': 'https://api.spotify.com/v1/artists/1i8SpTcr7yvPOmcqrbnVXY', 'id': '1i8SpTcr7yvPOmcqrbnVXY', 'name': 'Ozuna', 'type': 'artist', 'uri': 'spotify:artist:1i8SpTcr7yvPOmcqrbnVXY'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/6UzYYTKQHXXNH67rawar3X'}, 'href': 'https://api.spotify.com/v1/albums/6UzYYTKQHXXNH67rawar3X', 'id': '6UzYYTKQHXXNH67rawar3X', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/5b5c648b7d13af61ae690001620b988b78b5ded5', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/16c73d4d6cf521f6858a10207661367f3f0bd1af', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/fa74b6b89e12ee02a6ed3f292986af229a9ff206', 'width': 64}], 'name': 'Ahora Dice', 'release_date': '2017-03-17', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:6UzYYTKQHXXNH67rawar3X'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0qTZZWLzuD59Un5r1speHm'}, 'href': 'https://api.spotify.com/v1/artists/0qTZZWLzuD59Un5r1speHm', 'id': '0qTZZWLzuD59Un5r1speHm', 'name': 'Chris Jeday', 'type': 'artist', 'uri': 'spotify:artist:0qTZZWLzuD59Un5r1speHm'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1vyhD5VmyZ7KMfW5gqLgo5'}, 'href': 'https://api.spotify.com/v1/artists/1vyhD5VmyZ7KMfW5gqLgo5', 'id': '1vyhD5VmyZ7KMfW5gqLgo5', 'name': 'J Balvin', 'type': 'artist', 'uri': 'spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/1i8SpTcr7yvPOmcqrbnVXY'}, 'href': 'https://api.spotify.com/v1/artists/1i8SpTcr7yvPOmcqrbnVXY', 'id': '1i8SpTcr7yvPOmcqrbnVXY', 'name': 'Ozuna', 'type': 'artist', 'uri': 'spotify:artist:1i8SpTcr7yvPOmcqrbnVXY'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4SsVbpTthjScTS7U2hmr1X'}, 'href': 'https://api.spotify.com/v1/artists/4SsVbpTthjScTS7U2hmr1X', 'id': '4SsVbpTthjScTS7U2hmr1X', 'name': 'Arcangel', 'type': 'artist', 'uri': 'spotify:artist:4SsVbpTthjScTS7U2hmr1X'}]",[],1,271080,FALSE,{'isrc': 'USUM71606219'},{'spotify': 'https://open.spotify.com/track/22eADXu8DfOAUEDw4vU8qy'},https://api.spotify.com/v1/tracks/22eADXu8DfOAUEDw4vU8qy,22eADXu8DfOAUEDw4vU8qy,FALSE,Ahora Dice,13,,1,track,spotify:track:22eADXu8DfOAUEDw4vU8qy
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla'}, 'href': 'https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla', 'id': '790FomKkXshlbRYZFtlgla', 'name': 'Karol G', 'type': 'artist', 'uri': 'spotify:artist:790FomKkXshlbRYZFtlgla'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X'}, 'href': 'https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X', 'id': '4q3ewBCX7sLwd24euuV69X', 'name': 'Bad Bunny', 'type': 'artist', 'uri': 'spotify:artist:4q3ewBCX7sLwd24euuV69X'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/60BIZaLb7xlzUSlS7MmYLf'}, 'href': 'https://api.spotify.com/v1/albums/60BIZaLb7xlzUSlS7MmYLf', 'id': '60BIZaLb7xlzUSlS7MmYLf', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/0ae5aadea83f1d748aa3afa76e23ae66563ba092', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/1599b537dd828ae25f9393c984ddecfa3a783334', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/670773af551672927fb170022a209134eb2af437', 'width': 64}], 'name': 'Ahora Me Llama', 'release_date': '2017-05-26', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:60BIZaLb7xlzUSlS7MmYLf'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/790FomKkXshlbRYZFtlgla'}, 'href': 'https://api.spotify.com/v1/artists/790FomKkXshlbRYZFtlgla', 'id': '790FomKkXshlbRYZFtlgla', 'name': 'Karol G', 'type': 'artist', 'uri': 'spotify:artist:790FomKkXshlbRYZFtlgla'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X'}, 'href': 'https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X', 'id': '4q3ewBCX7sLwd24euuV69X', 'name': 'Bad Bunny', 'type': 'artist', 'uri': 'spotify:artist:4q3ewBCX7sLwd24euuV69X'}]",[],1,233293,FALSE,{'isrc': 'USUM71703012'},{'spotify': 'https://open.spotify.com/track/61HHDBLqF3AmSvLfHKNGd2'},https://api.spotify.com/v1/tracks/61HHDBLqF3AmSvLfHKNGd2,61HHDBLqF3AmSvLfHKNGd2,FALSE,Ahora Me Llama,6,,1,track,spotify:track:61HHDBLqF3AmSvLfHKNGd2
"{'album_type': 'single', 'artists': [{'external_urls': {'spotify': 'https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW'}, 'href': 'https://api.spotify.com/v1/artists/07YUOmWljBTXwIseAUd9TW', 'id': '07YUOmWljBTXwIseAUd9TW', 'name': 'Sebastian Yatra', 'type': 'artist', 'uri': 'spotify:artist:07YUOmWljBTXwIseAUd9TW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2ayNSoKPCRAfjp6hQ76hRu'}, 'href': 'https://api.spotify.com/v1/artists/2ayNSoKPCRAfjp6hQ76hRu', 'id': '2ayNSoKPCRAfjp6hQ76hRu', 'name': 'Nacho', 'type': 'artist', 'uri': 'spotify:artist:2ayNSoKPCRAfjp6hQ76hRu'}], 'available_markets': [], 'external_urls': {'spotify': 'https://open.spotify.com/album/1trYIeDu19yheae9qNAP1m'}, 'href': 'https://api.spotify.com/v1/albums/1trYIeDu19yheae9qNAP1m', 'id': '1trYIeDu19yheae9qNAP1m', 'images': [{'height': 640, 'url': 'https://i.scdn.co/image/113384f9eeaed9e4593510ce583f37ebf7a88988', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/0ea0e8287820ad0ccc4d5eed3dae0cca5d14cc35', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/e24476ec91129558726e6378d1fb2490a4668485', 'width': 64}], 'name': 'Alguien RobÃ_', 'release_date': '2017-02-10', 'release_date_precision': 'day', 'total_tracks': 1, 'type': 'album', 'uri': 'spotify:album:1trYIeDu19yheae9qNAP1m'}","[{'external_urls': {'spotify': 'https://open.spotify.com/artist/07YUOmWljBTXwIseAUd9TW'}, 'href': 'https://api.spotify.com/v1/artists/07YUOmWljBTXwIseAUd9TW', 'id': '07YUOmWljBTXwIseAUd9TW', 'name': 'Sebastian Yatra', 'type': 'artist', 'uri': 'spotify:artist:07YUOmWljBTXwIseAUd9TW'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/2ayNSoKPCRAfjp6hQ76hRu'}, 'href': 'https://api.spotify.com/v1/artists/2ayNSoKPCRAfjp6hQ76hRu', 'id': '2ayNSoKPCRAfjp6hQ76hRu', 'name': 'Nacho', 'type': 'artist', 'uri': 'spotify:artist:2ayNSoKPCRAfjp6hQ76hRu'}, {'external_urls': {'spotify': 'https://open.spotify.com/artist/3E6xrwgnVfYCrCs0ePERDz'}, 'href': 'https://api.spotify.com/v1/artists/3E6xrwgnVfYCrCs0ePERDz', 'id': '3E6xrwgnVfYCrCs0ePERDz', 'name': 'Wisin', 'type': 'artist', 'uri': 'spotify:artist:3E6xrwgnVfYCrCs0ePERDz'}]",[],1,223613,FALSE,{'isrc': 'USUM71615565'},{'spotify': 'https://open.spotify.com/track/5i50gKdLAjjIr7UxRT5IVy'},https://api.spotify.com/v1/tracks/5i50gKdLAjjIr7UxRT5IVy,5i50gKdLAjjIr7UxRT5IVy,FALSE,Alguien Robo,8,,1,track,spotify:track:5i50gKdLAjjIr7UxRT5IVy
