acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,year,rank,genre
0.512,0.584,234173,0.7,2iXBZ32Fz5VDCLeE0JIdX5,2.4299999999999998e-05,6,0.13,-4.251,1,0.0506,163.953,4,0.5489999999999999,73,2008,53,australian pop
0.13699999999999998,0.628,224279,0.29100000000000004,7yA5UJKEtvZs9kCVk2tmKv,2.61e-06,8,0.16,-10.543,1,0.207,88.306,5,0.337,5,2008,54,karaoke
0.00479,0.534,290360,0.39299999999999996,0OYcEfskah1egYHjYRvbg1,0.0107,11,0.107,-7.813,1,0.0292,110.007,4,0.0641,68,2008,55,alternative metal
0.0772,0.733,241133,0.7440000000000001,4liGjmhCupa7RP9JaQELYx,0.0,1,0.341,-3.51,1,0.0553,92.515,4,0.529,59,2008,56,
0.505,0.6629999999999999,232000,0.698,1yJ5fyqBusR7Verj8JGsKV,0.0,1,0.19399999999999998,-5.595,1,0.11900000000000001,171.706,4,0.6970000000000001,71,2008,57,dance pop
0.65,0.433,176947,0.307,5V7mTIcXVU9k2JNu0mE6vy,0.0,0,0.0635,-8.796,1,0.0327,178.114,4,0.37799999999999995,69,2008,58,emo
0.00456,0.83,220507,0.746,7wnWXT3AofUyUfR1i33Axn,0.0,5,0.26,-6.2860000000000005,0,0.0579,125.992,4,0.6459999999999999,36,2008,59,dance pop
0.28800000000000003,0.5589999999999999,275267,0.51,5DydMbw2U5Oh1OckJIsniN,5.31e-05,5,0.242,-8.294,0,0.0247,129.881,4,0.327,60,2008,60,neo mellow
0.0825,0.7659999999999999,205160,0.6920000000000001,5o4W6yWSJD9e9Ea8YC9WjF,0.0,1,0.0384,-4.672,1,0.0289,102.02799999999999,4,0.691,58,2008,61,dance pop
0.32299999999999995,0.637,218947,0.73,7iu0WYLdo4yksKf3seaxzI,0.0,5,0.0981,-5.38,0,0.0874,93.867,4,0.732,72,2008,62,dance pop
0.207,0.5720000000000001,289000,0.8220000000000001,7dltD9eEX7X1zk8JJ9BS0e,0.0,11,0.359,-6.015,0,0.361,94.81200000000001,4,0.47200000000000003,67,2008,63,chicago rap
0.64,0.45799999999999996,220053,0.445,3nJjIYchBNkYm7B8XfJf5N,0.0,9,0.11800000000000001,-8.391,0,0.361,82.82,5,0.447,60,2008,64,bassline
0.00106,0.607,231173,0.7809999999999999,6TrNRd98WksT9Kkmx9uj6R,0.0,7,0.0769,-4.276,1,0.0407,113.18299999999999,4,0.48200000000000004,65,2008,65,dance pop
0.00417,0.935,224547,0.747,2IBF9lQ9lgVai8LkskI5L7,0.0,1,0.207,-4.231,1,0.391,117.613,5,0.736,56,2008,66,conscious hip hop
0.11699999999999999,0.696,243206,0.599,3aS8qJ2zl30WllXN4J24zV,0.0,1,0.141,-6.388999999999999,1,0.0317,123.93700000000001,4,0.187,55,2008,67,acoustic pop
0.0027,0.649,321293,0.785,5dANgSy7v091dhiPnEXNrf,0.0,9,0.0859,-6.0310000000000015,0,0.0369,137.618,4,0.294,68,2008,68,atl hip hop
0.0541,0.414,216147,0.578,6avyV3xlz2UFeiAUZ0SqyT,0.0,8,0.124,-6.382999999999999,1,0.0287,154.96,3,0.281,51,2008,69,idol
0.0188,0.89,251373,0.946,4xWMTkwknjh8FzxNrkwLl6,0.000128,2,0.11,-5.672999999999999,1,0.0489,120.0,4,0.872,51,2008,70,crunk
0.0149,0.647,237680,0.715,58a3FttBNLveeYAC983XEs,0.0,11,0.141,-5.6129999999999995,1,0.043,77.97,4,0.561,45,2008,71,chicano rap
0.145,0.7809999999999999,222293,0.7909999999999999,49ppqF73rOz5Nyt1paRxIF,0.0,7,0.127,-3.903,0,0.0468,76.998,4,0.902,55,2008,72,dance pop
0.0282,0.669,173987,0.943,1JyFfLj000cY275h9reTHP,0.0,2,0.447,-4.125,1,0.073,114.014,4,0.857,60,2008,73,boy band
0.0539,0.7559999999999999,270307,0.529,1kxeWHF9PrCVZHvVskv8lg,0.392,1,0.11199999999999999,-7.659,0,0.0329,119.573,4,0.12300000000000001,69,2008,74,chicago rap
0.017,0.6859999999999999,267867,0.322,3wkNK8tJZ2stygNJm8RCRD,0.0,8,0.125,-9.829,1,0.0386,89.958,4,0.0396,57,2008,75,alternative r&b
0.00836,0.57,213520,0.664,4wCD0qOFNRu1Q6O3N6ycm4,1.2e-05,0,0.0719,-4.718,0,0.0322,162.084,4,0.48700000000000004,72,2008,76,dance pop
0.16,0.84,188493,0.5710000000000001,3LN41NUdHkyNqQhi9gExMm,0.0,10,0.406,-7.421,1,0.0797,116.59,4,0.617,37,2008,77,deep southern trap
0.239,0.7120000000000001,268120,0.647,3Q4WeJmzxuDpzMu9QjQqbM,0.0,7,0.0955,-4.277,1,0.0336,113.116,4,0.292,75,2008,78,dance pop
0.00305,0.439,207000,0.8079999999999999,6uc03qm5fpp2NSlJgWAla2,0.0,1,0.439,-6.881,1,0.34600000000000003,82.962,4,0.48700000000000004,63,2008,79,chicago rap
0.073,0.7240000000000001,224400,0.695,4fixebDZAVToLbUCuEloa2,0.0,11,0.0889,-5.226,1,0.0622,139.0,4,0.235,76,2008,80,dance pop
0.131,0.617,236267,0.741,1D4PL9B8gOg78jiHg3FvBb,0.0,2,0.0772,-3.97,1,0.0311,118.984,4,0.306,76,2008,81,dance pop
0.0354,0.9229999999999999,242133,0.792,1nBav5NMdJAERVDDEtQxYK,0.0006129999999999999,11,0.1,-3.633,0,0.114,123.035,4,0.5479999999999999,49,2008,82,dance pop
0.0902,0.769,212107,0.638,2EvwLVrnYbCZEG6Kx5DCRy,0.0,11,0.0857,-5.053999999999999,1,0.21600000000000005,115.007,4,0.782,65,2008,83,dance pop
0.00944,0.39899999999999997,225653,0.857,3n5qF6aprwEIjHWuH5jECM,0.0,7,0.319,-4.086,1,0.336,85.93700000000004,4,0.632,55,2008,84,dirty south rap
0.0212,0.7,297587,0.8640000000000001,3QQM6SrAMV2IIMJ3frTN7p,0.0,7,0.0956,-3.6289999999999996,1,0.0283,102.99700000000001,4,0.887,3,2008,85,alternative metal
0.358,0.6990000000000001,206413,0.6990000000000001,5k3VjTwIsOjQ2woGz3Yx71,0.0,8,0.0912,-5.564,0,0.0737,94.977,4,0.611,63,2008,86,dance pop
0.0193,0.439,206000,0.9059999999999999,3zcmWxxUA7Em7X3IBqZGUo,0.0,3,0.373,-4.8,1,0.0439,161.905,4,0.687,51,2008,87,acoustic pop
0.0773,0.6709999999999999,320893,0.765,4GXH9A6fzuE0MNtqtzjhLg,0.0,8,0.0877,-5.093,0,0.35600000000000004,148.11,4,0.382,61,2008,88,gangster rap
0.21100000000000002,0.42,260040,0.741,1vDEdno3PFjQ6bvpwBy1x7,0.0,5,0.149,-4.452,0,0.055999999999999994,128.91899999999998,4,0.33299999999999996,45,2008,89,dance pop
0.0381,0.639,237507,0.628,5GZ4znceWfpTLrBBpr83DW,0.0,6,0.386,-7.5779999999999985,0,0.0399,90.48200000000001,4,0.43,65,2008,90,chicago rap
0.248,0.9159999999999999,286907,0.568,0EHR9OObFtjlhQB8wSt1m7,0.0,6,0.081,-5.358,1,0.13,112.009,5,0.9540000000000001,68,2008,91,hip hop
0.018000000000000002,0.599,213453,0.893,5ecZWU5uQOiCVSnPxBZNmT,0.0,1,0.0772,-4.404,0,0.0376,107.03299999999999,4,0.591,62,2008,92,dance pop
0.0237,0.5,224960,0.665,68Q1r5zDnnYaHkh80yal4A,6.409999999999999e-05,8,0.0994,-7.157,1,0.0355,154.997,4,0.32,64,2008,93,contemporary country
0.26,0.39799999999999996,249480,0.635,0REpv51zp16NJscg0ozZsX,0.0,4,0.17600000000000002,-5.079,1,0.0339,148.986,4,0.095,35,2008,94,pop rock
0.000822,0.483,238701,0.907,2tVCFmn2zKg2wGXS1TCIIA,0.0,6,0.11699999999999999,-3.1660000000000004,1,0.045,130.984,4,0.35200000000000004,52,2008,95,alternative metal
0.179,0.73,179280,0.807,5J7iGuzi7Nj8SGvt0TAVzK,0.718,3,0.28,-6.475,0,0.114,114.715,4,0.727,70,2008,96,dance pop
0.0008210000000000001,0.512,222827,0.865,3pxCXv0NACYfYnLjFcQW5D,0.0,7,0.0982,-4.146,1,0.0338,138.017,4,0.529,70,2008,97,alternative metal
0.0137,0.595,222440,0.8440000000000001,5Hv1QAbRWrUSUHaT0CmnMS,0.0,7,0.23399999999999999,-4.678,1,0.0331,127.98100000000001,4,0.603,60,2008,98,blues-rock
0.078,0.579,231653,0.742,0JVEpLj6fptu0VNBJcIygB,0.0,2,0.07,-3.616,0,0.0474,78.47800000000002,4,0.401,44,2008,99,dance pop
0.00436,0.406,274053,0.732,11WuptzKtcVfPMYaf5aook,0.0,10,0.358,-6.191,0,0.128,133.817,4,0.31,49,2008,100,dirty south rap
0.0293,0.447,227853,0.6940000000000001,6RX5iL93VZ5fKmyvNXvF1r,5.46e-06,7,0.16699999999999998,-4.637,0,0.382,175.868,4,0.509,76,2007,1,dance pop
0.00864,0.583,275987,0.8290000000000001,49FYlytm3dAAraYgpoJZux,0.0,1,0.0426,-4.603,1,0.134,174.028,4,0.575,82,2007,2,dance pop
0.21,0.754,246467,0.769,07K4GcCDSTiXUF5ssyTRUM,0.0,1,0.155,-3.443,1,0.0345,119.946,4,0.738,66,2007,3,dance pop
0.239,0.7120000000000001,268120,0.647,3Q4WeJmzxuDpzMu9QjQqbM,0.0,7,0.0955,-4.277,1,0.0336,113.116,4,0.292,75,2007,4,dance pop
0.0108,0.451,227960,0.55,2aIdVb8v9KTpEZnftkz2mD,0.0,1,0.0737,-8.137,1,0.262,80.001,4,0.594,78,2007,5,dance pop
0.271,0.519,199947,0.7490000000000001,0ZUo4YjG4saFnEJhdWp9Bt,0.0,6,0.11900000000000001,-3.318,0,0.0405,147.905,4,0.29,74,2007,6,contemporary country
0.872,0.657,232533,0.29100000000000004,4RCWB3V8V0dignt99LZ8vH,0.0,2,0.114,-10.572000000000001,1,0.0293,103.973,4,0.298,80,2007,7,neo mellow
0.0359,0.865,247067,0.45,6NncjnSD7JLEetWb9KqMRY,1.28e-06,0,0.308,-9.387,1,0.0417,99.98899999999999,4,0.35200000000000004,70,2007,8,dance pop
0.0476,0.872,223080,0.872,2aI21FnmY7TJVKeMaoQZ0t,0.00112,1,0.0543,-6.327999999999999,1,0.139,116.948,4,0.809,66,2007,9,canadian pop
0.307,0.812,246596,0.773,4N0tDOF2bo9JEpSqLNlpjq,0.0,0,0.0966,-6.465,1,0.217,131.05,4,0.545,62,2007,10,dance pop
0.225,0.8009999999999999,293067,0.45399999999999996,12yGwtB2h9NlzeOKYfVYTF,0.0,2,0.226,-6.035,1,0.0371,125.139,4,0.34,68,2007,11,dance pop
0.0007379999999999999,0.56,216600,0.9590000000000001,45hOioMDJktr86iKDHC8gr,0.000206,7,0.209,-2.4330000000000003,1,0.102,163.983,4,0.67,70,2007,12,canadian pop
0.00485,0.8029999999999999,211080,0.851,3PNOYDruQplC92lNc7mE9W,0.00035800000000000003,7,0.0577,-2.4290000000000003,1,0.0357,113.99600000000001,4,0.8809999999999999,65,2007,13,pop
0.00542,0.654,214640,0.925,07SajbxT3mMTKhbkGjVMBW,0.0122,6,0.34600000000000003,-4.0889999999999995,0,0.0421,150.11,4,0.8420000000000001,40,2007,14,atl hip hop
0.317,0.94,212360,0.743,3qKGvSu1inEZKwYQnMavNA,0.0,5,0.0909,-5.166,0,0.0475,118.988,4,0.932,74,2007,15,dance pop
0.27699999999999997,0.621,253707,0.6,0AA6zq5ArZ1sSH7VIMi4NK,0.0,8,0.495,-6.349,1,0.5760000000000001,80.021,4,0.485,58,2007,16,pop rap
0.0559,0.426,215027,0.92,1UKp5X9cPp9vMnTb39nnvg,0.0,10,0.245,-3.2430000000000003,0,0.0598,145.946,4,0.29600000000000004,38,2007,17,alternative metal
0.179,0.73,179280,0.807,5J7iGuzi7Nj8SGvt0TAVzK,0.718,3,0.28,-6.475,0,0.114,114.715,4,0.727,70,2007,18,dance pop
0.0552,0.907,292339,0.5760000000000001,6Q44rxzH39y2tjic98Spo5,0.0,8,0.13,-7.6960000000000015,0,0.35,129.049,4,0.79,66,2007,19,dance pop
0.13699999999999998,0.628,224279,0.29100000000000004,7yA5UJKEtvZs9kCVk2tmKv,2.61e-06,8,0.16,-10.543,1,0.207,88.306,5,0.337,5,2007,20,karaoke
0.19699999999999998,0.978,234057,0.687,2KjpWqvSKoQh0XIAywplWn,0.0070799999999999995,8,0.107,-4.957,1,0.0646,110.616,4,0.784,63,2007,21,dance pop
0.131,0.685,448533,0.723,4ZrEjG3Vef85NTve8ptC9Q,0.000935,7,0.5920000000000001,-4.791,1,0.17600000000000002,75.995,4,0.385,72,2007,22,dance pop
0.532,0.6679999999999999,236066,0.622,7hFlr9JbCjEOGTCihcsH5z,0.0,1,0.268,-6.515,0,0.0711,79.73899999999998,4,0.879,8,2007,23,dance pop
0.26899999999999996,0.64,262533,0.743,5fVZC9GiM4e8vu99W0Xf6J,0.0,10,0.10099999999999999,-4.08,1,0.0379,122.035,4,0.361,81,2007,24,ambient worship
0.002,0.442,255667,0.85,6aKfcKMefIPVzclCG6QSHX,1.93e-06,6,0.198,-3.888,1,0.0362,143.981,4,0.33799999999999997,37,2007,25,alternative metal
0.27699999999999997,0.772,276160,0.68,4NeOWqHmlrGRuBvsLJC9rL,1.17e-05,11,0.682,-5.881,0,0.22399999999999998,119.95299999999999,4,0.807,73,2007,26,dance pop
0.00564,0.617,311867,0.7170000000000001,4y6c5vMzKKM3KsMbHtjKx5,0.0,10,0.408,-7.858,0,0.153,103.992,4,0.49,78,2007,27,chicago rap
0.0847,0.685,236080,0.8,5rXkgeY6rpcHcsolCpXZHR,0.0,1,0.092,-6.564,1,0.298,120.226,5,0.483,60,2007,28,gangster rap
0.00144,0.7090000000000001,214387,0.89,1DasuoqKuAymXhEpgSqrlx,0.0,0,0.034,-3.6889999999999996,1,0.0531,141.042,4,0.885,50,2007,29,dance pop
0.12300000000000001,0.797,174902,0.78,29bpU9dxobdPLYpz3xNjLe,0.0,1,0.18600000000000005,-3.745,0,0.0857,160.05,4,0.779,47,2007,30,atl hip hop
0.161,0.772,225560,0.648,0x4KuMldlnPMniT86Cmyep,0.0,9,0.26899999999999996,-6.222,1,0.0612,129.966,4,0.741,52,2007,31,dance pop
0.0006230000000000001,0.601,212040,0.888,1oagRT7LfpVlNJN6FSZDGp,0.0,9,0.0475,-4.018,1,0.0396,100.03299999999999,4,0.4,69,2007,32,emo
0.0611,0.675,238800,0.39399999999999996,5kxddRG1RZaZROadk7iC4D,0.0,8,0.214,-8.539,1,0.133,104.98700000000001,4,0.405,71,2007,33,dance pop
0.0030800000000000003,0.723,261027,0.644,6DbqCKweKwVkHgRv1CI53D,0.0,11,0.35200000000000004,-6.8629999999999995,0,0.222,144.09,4,0.645,54,2007,34,dirty south rap
0.317,0.56,280680,0.736,3QnEp4rluCxUwgpXT43jmC,0.0,5,0.32899999999999996,-6.9670000000000005,0,0.266,91.29899999999999,4,0.8220000000000001,53,2007,35,atl hip hop
0.0459,0.616,252040,0.91,28AdJXIEe038XBm5oacNw2,0.0,0,0.34299999999999997,-3.0039999999999996,1,0.0386,144.07299999999995,4,0.693,12,2007,36,alternative metal
0.00539,0.45899999999999996,203507,0.884,3Zwu2K0Qa5sT6teCCHPShP,0.0,10,0.107,-5.005,0,0.0644,154.868,4,0.615,77,2007,37,emo
0.0141,0.623,205613,0.93,18lR4BzEs7e3qzc0KVkTpU,1.64e-06,5,0.138,-5.285,1,0.0324,120.119,4,0.287,78,2007,38,alternative metal
0.0995,0.574,251707,0.64,1UH7WW5kbaVk4s9hSfOxnn,0.0,0,0.33,-7.5870000000000015,0,0.13,95.80799999999999,4,0.38,11,2007,39,dance pop
0.107,0.565,273133,0.873,5Y77SQxEr1eiofPeUTPHxM,0.0,5,0.332,-5.9060000000000015,0,0.434,130.422,5,0.755,72,2007,40,dance pop
0.25,0.764,261320,0.48700000000000004,0U969xYNlAyfzi8P1TaO7u,0.0,0,0.184,-6.734,1,0.0281,116.027,4,0.35200000000000004,63,2007,41,
0.166,0.9179999999999999,255707,0.857,24NPziq3dayIMKppeI94Um,0.0003,3,0.0855,-5.032,0,0.0623,121.006,4,0.972,60,2007,42,dance pop
0.0106,0.7440000000000001,247413,0.6970000000000001,17husT8tMWaBHcQqUpYDZQ,0.0,11,0.0842,-5.063,0,0.19699999999999998,149.28,4,0.767,54,2007,43,dance pop
0.29100000000000004,0.605,253573,0.614,0YkJU6TjjwzsVXUPRIO0DB,0.0,11,0.209,-6.745,1,0.0967,86.491,4,0.573,61,2007,44,dance pop
0.18899999999999997,0.775,256427,0.731,5qhlC4Rzals34zxovrPzKp,0.0,8,0.129,-5.4460000000000015,1,0.134,131.105,4,0.821,66,2007,45,dance pop
0.0328,0.47600000000000003,261853,0.769,40LQiUUUKXVGyNs09lHVjW,0.0,2,0.19699999999999998,-5.343999999999999,1,0.0332,129.05100000000002,4,0.287,72,2007,46,alternative metal
0.159,0.5770000000000001,201173,0.7559999999999999,5imShWWzwqfAJ9gXFpGAQh,0.00023199999999999997,2,0.249,-5.82,1,0.115,176.75,4,0.6629999999999999,76,2007,47,neo mellow
0.226,0.664,254147,0.35100000000000003,4V2F0DZrAXOWq9hkwMMG3x,2.38e-06,0,0.106,-12.136,1,0.11800000000000001,113.204,5,0.816,63,2007,48,dance pop
0.0716,0.835,330600,0.5710000000000001,6w1DBbA8akxHPiBQ6nAyJq,0.0,8,0.0604,-4.771,0,0.102,138.03799999999998,4,0.902,65,2007,49,
0.000273,0.522,215106,0.8740000000000001,4QYV42XR08VCKSkBOjnlUe,0.00579,6,0.261,-4.3919999999999995,0,0.0362,132.018,4,0.196,56,2007,50,alternative metal
0.133,0.825,208500,0.909,2a03afRiyAbNAleOByVju4,0.0,5,0.0508,-4.0089999999999995,0,0.267,128.003,4,0.625,60,2007,51,dance pop
0.000665,0.545,192000,0.932,4wzjNqjKAKDU82e8uMhzmr,0.0,7,0.127,-2.189,0,0.0399,92.956,4,0.465,74,2007,52,emo
0.0159,0.88,324907,0.436,0FE1SeScq3SfwzHTFEc1iK,0.0,4,0.0874,-7.587999999999999,0,0.257,90.022,4,0.741,42,2007,53,dirty south rap
0.0745,0.758,268067,0.642,6oUGAx0vkBcnGzYkvw0ZsA,0.0,7,0.191,-8.128,0,0.221,142.078,4,0.701,63,2007,54,dance pop
0.00233,0.45399999999999996,244827,0.631,5ZqNz8GXWpkb95f7aVxTA0,0.0,0,0.177,-4.7330000000000005,1,0.0268,87.88799999999998,4,0.313,55,2007,55,modern rock
0.102,0.615,306893,0.696,6oaRryJqMWpEHt99ViMX0c,0.0,1,0.13,-4.92,1,0.537,153.96,4,0.722,31,2007,56,deep southern trap
0.529,0.8079999999999999,266840,0.545,6CFPFnS9EcLs2I0nWqtWci,0.0,0,0.0967,-5.728,0,0.0346,109.96,4,0.8220000000000001,73,2007,57,dance pop
0.0104,0.727,287480,0.71,2elA6JLRaQ6iB7hxiuTKN4,0.0,4,0.107,-6.142,1,0.0742,81.995,4,0.37799999999999995,62,2007,58,gangster rap
0.00028900000000000003,0.217,311107,0.905,5wQnmLuC1W7ATsArWACrgW,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,0.23600000000000002,78,2007,59,emo
0.0419,0.444,255413,0.708,0mYoKqA23wUUj7BTEgNzjg,0.0,4,0.0775,-5.926,0,0.126,105.412,5,0.26,60,2007,60,deep southern trap
0.209,0.563,267933,0.5920000000000001,11bD1JtSjlIgKgZG2134DZ,5.08e-05,9,0.132,-4.5710000000000015,1,0.0276,104.016,4,0.136,79,2007,61,irish rock
0.00554,0.764,199853,0.7509999999999999,2HWWNoWEEEECwZhAiLg7ib,0.00023700000000000001,8,0.16399999999999998,-3.74,1,0.0703,91.977,4,0.418,63,2007,62,dance pop
0.0669,0.9690000000000001,244733,0.539,3BAZCPADA0H37KXJnjyB0h,0.0,7,0.0525,-7.575,0,0.0815,117.007,4,0.963,65,2007,63,dance pop
0.0374,0.27399999999999997,239907,0.7859999999999999,4UPcXTh26ilb7owtuyHqNI,0.0,7,0.14300000000000002,-2.354,1,0.0333,161.061,3,0.146,64,2007,64,canadian pop
0.19699999999999998,0.8079999999999999,238360,0.721,538hPQNtP190KcS3ZnWY5M,0.0,1,0.205,-5.165,1,0.213,94.955,4,0.773,64,2007,65,dance pop
0.0357,0.6559999999999999,184400,0.609,76MdMwQ4yiw1wIbA16sOrA,0.0,8,0.0973,-6.025,1,0.0285,118.036,4,0.0872,70,2007,66,dance pop
0.594,0.688,196227,0.47700000000000004,1lkvpmrCaXK8QtliFDcHBO,0.0,9,0.115,-6.681,1,0.036000000000000004,127.866,4,0.257,74,2007,67,acoustic pop
0.267,0.701,237053,0.7240000000000001,358bOvBiZCS9fRzNYosw6c,0.0,0,0.0867,-5.751,0,0.145,132.035,4,0.425,62,2007,68,dance pop
0.00462,0.688,208493,0.733,1l6M9DOVGGgamNxexwr7Gx,0.0,9,0.0756,-4.569,1,0.0274,140.004,4,0.45899999999999996,58,2007,69,dance pop
9.559999999999999e-05,0.58,250107,0.7829999999999999,61oy1XG2ihbP1eVHOMTVdw,0.0189,7,0.293,-7.2410000000000005,0,0.0269,131.974,4,0.675,40,2007,70,dance pop
0.409,0.6970000000000001,267413,0.629,1pLdjo3lOBbMaoR4ZpybFH,3.8e-06,9,0.0819,-5.7570000000000014,1,0.0425,123.279,4,0.439,57,2007,71,dance pop
0.17,0.684,275107,0.606,6TlRNJaezOdzdECnQeRuMM,0.0,5,0.057999999999999996,-7.268,0,0.0504,127.90100000000001,4,0.723,69,2007,72,bassline
0.0408,0.698,263920,0.863,6SmPPtaMnfxgz5duA6t9Cu,0.0,11,0.0758,-5.292000000000002,1,0.489,160.894,4,0.414,57,2007,73,dirty south rap
0.0473,0.434,213760,0.872,1L5tZi0izXsi5Kk5OJf4W0,1.83e-06,0,0.396,-2.9739999999999998,1,0.0702,71.515,4,0.732,74,2007,74,british soul
0.00425,0.597,289987,0.715,0eMdAjfAfGS1AoeXgiyGXP,0.9109999999999999,7,0.191,-6.7410000000000005,1,0.036000000000000004,169.03599999999997,4,0.539,23,2007,75,atl hip hop
0.0209,0.644,253813,0.5479999999999999,6IwKcFdiRQZOWeYNhUiWIv,8.68e-06,1,0.134,-5.416,0,0.0286,90.042,4,0.166,80,2007,76,hip pop
0.0016600000000000002,0.423,206520,0.94,6GIrIt2M39wEGwjCQjGChX,0.0,1,0.17800000000000002,-4.012,0,0.0635,149.934,4,0.505,66,2007,77,emo
0.0906,0.763,177360,0.7809999999999999,1X3zcFBdTgSZXyspx1r3yN,0.0,9,0.20199999999999999,-2.398,1,0.0763,153.97799999999995,4,0.68,31,2007,78,atl hip hop
0.192,0.672,238160,0.585,0Sc9UwBpChiRKRF8DKvWKZ,0.0,0,0.156,-5.7970000000000015,1,0.0582,77.998,4,0.8340000000000001,56,2007,79,dance pop
0.115,0.375,229347,0.726,03b1NUHnoavfpLLKcEMfIb,0.0,3,0.177,-6.46,0,0.193,173.99,4,0.44,53,2007,80,atl hip hop
0.193,0.705,240614,0.6,3iOy5zzNirhedBMT715TDS,0.00183,5,0.28,-6.982,1,0.0373,126.038,4,0.779,42,2007,81,emo
0.0133,0.687,242587,0.871,3bsoEOP4NHEoeVbAAYdbaU,0.0,6,0.122,-5.468999999999999,1,0.171,92.99799999999999,4,0.629,56,2007,82,dance pop
0.33299999999999996,0.9620000000000001,189587,0.903,5kGrJb74Z8XAs9p9QR54wq,0.000264,0,0.376,-6.919,0,0.0747,120.01299999999999,4,0.94,44,2007,83,dance pop
0.0149,0.647,237680,0.715,58a3FttBNLveeYAC983XEs,0.0,11,0.141,-5.6129999999999995,1,0.043,77.97,4,0.561,45,2007,84,chicano rap
0.0155,0.899,215600,0.7240000000000001,4mYvuqbaWcIP3RNn1mkOYP,0.0,10,0.0453,-5.7570000000000014,0,0.20199999999999999,133.95,4,0.778,52,2007,85,dance pop
4.68e-05,0.444,203640,0.951,6gSNshJqbtq9nFBVw1PFhk,0.0,3,0.282,-2.227,1,0.0667,130.778,4,0.466,38,2007,86,alternative metal
0.0921,0.63,247947,0.78,6kfQDanT6Buh4Wu73ghbav,0.0,8,0.0365,-5.49,0,0.14400000000000002,140.10399999999998,4,0.41600000000000004,64,2007,87,east coast hip hop
0.0917,0.772,238267,0.59,3LGeYNY9aWQuBJovOOowqm,0.0,6,0.10099999999999999,-6.9570000000000025,1,0.183,83.99799999999998,4,0.743,58,2007,88,dance pop
0.331,0.626,204707,0.44,7snx7w5WZLHovS0xC45ZfP,0.0,10,0.146,-6.942,1,0.0232,99.962,4,0.259,66,2007,89,dance pop
0.00101,0.735,212280,0.826,4Tn2llBm1g0UlWctmgPL8Z,0.129,1,0.19699999999999998,-4.902,1,0.0349,132.964,4,0.74,66,2007,90,dance pop
0.127,0.4320000000000001,335067,0.895,2aibwv5hGXSgw7Yru8IYTO,1.1599999999999999e-05,11,0.141,-3.682,1,0.0504,104.458,4,0.625,80,2007,91,alternative rock
0.14300000000000002,0.591,232013,0.596,2gD6c9NDYD8cLyQ6z09XSU,0.0,1,0.17300000000000001,-7.117999999999999,1,0.249,83.367,4,0.64,62,2007,92,atl hip hop
0.0506,0.7290000000000001,250667,0.6579999999999999,3wKKkGVn7cVSfgPeYYIiXG,0.0,10,0.0693,-3.386,0,0.225,140.043,3,0.551,63,2007,93,dance pop
0.000696,0.518,238173,0.797,0ADZ5dmXhlfzjMw6lefoPl,0.0,6,0.107,-5.153,1,0.0309,132.915,4,0.293,70,2007,94,alternative metal
0.0869,0.847,226547,0.667,4wMrxcQjMD7BiabemD8eTc,0.0,6,0.44299999999999995,-5.7,1,0.17,77.492,4,0.7070000000000001,3,2007,95,atl hip hop
0.35600000000000004,0.858,444360,0.626,1kG8q4YmOCY9criIs9d2T3,0.000121,10,0.266,-8.408999999999999,0,0.0606,121.26,4,0.8740000000000001,22,2007,96,dance pop
0.20600000000000002,0.452,223533,0.675,10fddGyyeUquZZ2uPTjD7P,1.27e-06,2,0.172,-5.1720000000000015,0,0.0305,139.87,4,0.23,62,2007,97,alternative metal
0.16899999999999998,0.645,208107,0.941,28IEbk5a7twNTbUEvWslUb,0.0,4,0.251,-3.425,0,0.0448,106.015,4,0.8809999999999999,69,2007,98,alternative metal
0.0199,0.866,257640,0.63,41sLy8IQUSgvjjeW2CN0vc,0.0,9,0.036000000000000004,-4.795,0,0.172,82.044,4,0.75,55,2007,99,g funk
0.506,0.7170000000000001,252933,0.583,6OSmeoh8kXhCfz9WqvzDoJ,0.0,1,0.0821,-5.008,1,0.146,139.76,4,0.816,62,2007,100,
0.44799999999999995,0.599,233640,0.785,0mUyMawtxj1CJ76kn9gIZK,0.00336,3,0.151,-4.013,1,0.0309,140.046,4,0.52,78,2006,1,canadian pop
0.106,0.951,218573,0.6,0k2GOhqsrxDTAbFFSdNJjT,0.0,0,0.0712,-4.675,0,0.0685,125.04,4,0.8220000000000001,77,2006,2,dance pop
0.0569,0.8079999999999999,242293,0.97,2gam98EZKrF9XuOkU13ApN,6.13e-05,10,0.154,-6.098,0,0.0506,114.32799999999999,4,0.868,72,2006,3,canadian pop
0.633,0.675,209493,0.479,0vg4WnUWvze6pBOJDTq99k,1.76e-05,0,0.08800000000000001,-9.87,0,0.0278,81.99799999999998,4,0.45399999999999996,78,2006,4,neo mellow
0.284,0.778,218093,0.8240000000000001,3ZFTkvIE7kyPt6Nu3PEa7V,0.0,10,0.405,-5.892,0,0.0712,100.024,4,0.7559999999999999,83,2006,5,colombian pop
0.00577,0.706,259333,0.8009999999999999,1D1nixOVWOxvNfWi0UD7VX,0.0,5,0.0822,-6.3329999999999975,1,0.0399,100.01299999999999,4,0.63,78,2006,6,dance pop
