acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo_normalised,tempo,time_signature,track_href,type,uri,valence
0.0119,https://api.spotify.com/v1/audio-analysis/5N5k9nd479b1xpDZ4usjrg,0.781,213309,0.768,5N5k9nd479b1xpDZ4usjrg,4.91E-06,11,0.325,-5.991,1,0.0394,0.4566875,123.07,4,https://api.spotify.com/v1/tracks/5N5k9nd479b1xpDZ4usjrg,audio_features,spotify:track:5N5k9nd479b1xpDZ4usjrg,0.486
0.0533,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,0.878,157067,0.619,6u7jPi22kF8CTQ3rb9DHE7,0,6,0.113,-5.56,1,0.102,0.53775625,136.041,4,https://api.spotify.com/v1/tracks/6u7jPi22kF8CTQ3rb9DHE7,audio_features,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,0.639
7.69E-05,https://api.spotify.com/v1/audio-analysis/1T8IRUJBga0JXioJZvxjBR,0.515,322587,0.906,1T8IRUJBga0JXioJZvxjBR,0.431,7,0.0934,-4.982,1,0.0445,0.438325,120.132,4,https://api.spotify.com/v1/tracks/1T8IRUJBga0JXioJZvxjBR,audio_features,spotify:track:1T8IRUJBga0JXioJZvxjBR,0.194
0.0602,https://api.spotify.com/v1/audio-analysis/0gn93i7HJt0calph67R5Wu,0.808,160687,0.737,0gn93i7HJt0calph67R5Wu,1.12E-06,11,0.704,-4.538,0,0.0526,0.46240625,123.985,4,https://api.spotify.com/v1/tracks/0gn93i7HJt0calph67R5Wu,audio_features,spotify:track:0gn93i7HJt0calph67R5Wu,0.865
0.708,https://api.spotify.com/v1/audio-analysis/7qEKqBCD2vE5vIBsrUitpD,0.86,156371,0.425,7qEKqBCD2vE5vIBsrUitpD,0.39,5,0.0909,-15.158,0,0.0573,0.4376,120.016,4,https://api.spotify.com/v1/tracks/7qEKqBCD2vE5vIBsrUitpD,audio_features,spotify:track:7qEKqBCD2vE5vIBsrUitpD,0.564
0.0357,https://api.spotify.com/v1/audio-analysis/3NuK5xMlSlB6K2Qp16zf3h,0.74,222707,0.622,3NuK5xMlSlB6K2Qp16zf3h,4.85E-05,11,0.356,-4.608,0,0.0446,0.3435375,104.966,4,https://api.spotify.com/v1/tracks/3NuK5xMlSlB6K2Qp16zf3h,audio_features,spotify:track:3NuK5xMlSlB6K2Qp16zf3h,0.556
0.243,https://api.spotify.com/v1/audio-analysis/4SDdeq8HUaKPUGiE4WMASH,0.664,226909,0.664,4SDdeq8HUaKPUGiE4WMASH,0.000235,1,0.304,-7.94,0,0.254,0.3433875,104.942,4,https://api.spotify.com/v1/tracks/4SDdeq8HUaKPUGiE4WMASH,audio_features,spotify:track:4SDdeq8HUaKPUGiE4WMASH,0.386
0.573,https://api.spotify.com/v1/audio-analysis/0Gws6vklfh5R14Vo8lGbIw,0.734,214400,0.78,0Gws6vklfh5R14Vo8lGbIw,0,9,0.132,-5.649,1,0.137,0.625425,150.068,4,https://api.spotify.com/v1/tracks/0Gws6vklfh5R14Vo8lGbIw,audio_features,spotify:track:0Gws6vklfh5R14Vo8lGbIw,0.53
0.479,https://api.spotify.com/v1/audio-analysis/5s6jooT9ZcUjjD5qVx9B5K,0.723,270813,0.571,5s6jooT9ZcUjjD5qVx9B5K,0,8,0.112,-7.642,1,0.138,0.562875,140.06,4,https://api.spotify.com/v1/tracks/5s6jooT9ZcUjjD5qVx9B5K,audio_features,spotify:track:5s6jooT9ZcUjjD5qVx9B5K,0.265
0.567,https://api.spotify.com/v1/audio-analysis/77URj1iTPpQ2UF0RCqadLv,0.75,189913,0.669,77URj1iTPpQ2UF0RCqadLv,8.39E-05,5,0.148,-5.668,0,0.0382,0.406075,114.972,4,https://api.spotify.com/v1/tracks/77URj1iTPpQ2UF0RCqadLv,audio_features,spotify:track:77URj1iTPpQ2UF0RCqadLv,0.382
0.631,https://api.spotify.com/v1/audio-analysis/4cIEQ6n11b04xjMqZri4ui,0.694,188113,0.663,4cIEQ6n11b04xjMqZri4ui,0,11,0.0906,-6.882,0,0.334,0.655325,154.852,4,https://api.spotify.com/v1/tracks/4cIEQ6n11b04xjMqZri4ui,audio_features,spotify:track:4cIEQ6n11b04xjMqZri4ui,0.214
0.0557,https://api.spotify.com/v1/audio-analysis/13hvHEstJ4sNbzdroPrPI3,0.675,190560,0.729,13hvHEstJ4sNbzdroPrPI3,0,8,0.189,-4.383,1,0.146,0.3124125,99.986,4,https://api.spotify.com/v1/tracks/13hvHEstJ4sNbzdroPrPI3,audio_features,spotify:track:13hvHEstJ4sNbzdroPrPI3,0.63
0.547,https://api.spotify.com/v1/audio-analysis/1ef8jV2jElVL74JzBKo6K7,0.662,176347,0.554,1ef8jV2jElVL74JzBKo6K7,5.60E-05,7,0.112,-6.793,1,0.0512,0.7133375,164.134,4,https://api.spotify.com/v1/tracks/1ef8jV2jElVL74JzBKo6K7,audio_features,spotify:track:1ef8jV2jElVL74JzBKo6K7,0.276
0.285,https://api.spotify.com/v1/audio-analysis/3pMN9eAT04CjDX2jgmwEGC,0.802,154577,0.822,3pMN9eAT04CjDX2jgmwEGC,0.0041,6,0.139,-4.954,1,0.0429,0.4374625,119.994,4,https://api.spotify.com/v1/tracks/3pMN9eAT04CjDX2jgmwEGC,audio_features,spotify:track:3pMN9eAT04CjDX2jgmwEGC,0.885
0.144,https://api.spotify.com/v1/audio-analysis/4mm8Ia1SKncoc2CKN5OEhN,0.805,222857,0.568,4mm8Ia1SKncoc2CKN5OEhN,0,6,0.096,-8.731,0,0.293,0.56264375,140.023,4,https://api.spotify.com/v1/tracks/4mm8Ia1SKncoc2CKN5OEhN,audio_features,spotify:track:4mm8Ia1SKncoc2CKN5OEhN,0.372
0.325,https://api.spotify.com/v1/audio-analysis/3yI9jZu5AE7y7kUCqfBhCA,0.757,201829,0.732,3yI9jZu5AE7y7kUCqfBhCA,0,2,0.186,-6.269,1,0.195,0.3874375,111.99,4,https://api.spotify.com/v1/tracks/3yI9jZu5AE7y7kUCqfBhCA,audio_features,spotify:track:3yI9jZu5AE7y7kUCqfBhCA,0.385
0.00791,https://api.spotify.com/v1/audio-analysis/7ql71hBakyMi0Lxiq3Mugs,0.51,226747,0.835,7ql71hBakyMi0Lxiq3Mugs,0,3,0.219,-4.673,1,0.0447,0.56265,140.024,4,https://api.spotify.com/v1/tracks/7ql71hBakyMi0Lxiq3Mugs,audio_features,spotify:track:7ql71hBakyMi0Lxiq3Mugs,0.435
0.286,https://api.spotify.com/v1/audio-analysis/4ofwffwvvnbSkrMSCKQDaC,0.672,201287,0.735,4ofwffwvvnbSkrMSCKQDaC,0,5,0.242,-4.733,1,0.0457,0.41088125,115.741,4,https://api.spotify.com/v1/tracks/4ofwffwvvnbSkrMSCKQDaC,audio_features,spotify:track:4ofwffwvvnbSkrMSCKQDaC,0.754
0.0476,https://api.spotify.com/v1/audio-analysis/7K7MUBCnzgBAvMVW2RTWNs,0.752,163216,0.764,7K7MUBCnzgBAvMVW2RTWNs,9.44E-05,1,0.0543,-4.399,1,0.038,0.4497375,121.958,4,https://api.spotify.com/v1/tracks/7K7MUBCnzgBAvMVW2RTWNs,audio_features,spotify:track:7K7MUBCnzgBAvMVW2RTWNs,0.582
0.255,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,0.713,201200,0.738,79esEXlqqmq0GPz0xQSZTV,0,10,0.106,-6.784,1,0.374,0.34391875,105.027,4,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,audio_features,spotify:track:79esEXlqqmq0GPz0xQSZTV,0.425
0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.574,182623,0.758,5JEx7HbmvHQQswJCsoo9rA,0,1,0.395,-5.029,0,0.0621,0.58819375,144.111,4,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492
0.185,https://api.spotify.com/v1/audio-analysis/3Vmq9lE9ayaO1wpcdxjn7c,0.711,219120,0.491,3Vmq9lE9ayaO1wpcdxjn7c,0,7,0.154,-9.797,0,0.051,0.25663125,91.061,4,https://api.spotify.com/v1/tracks/3Vmq9lE9ayaO1wpcdxjn7c,audio_features,spotify:track:3Vmq9lE9ayaO1wpcdxjn7c,0.198
0.955,https://api.spotify.com/v1/audio-analysis/6CcJMwBtXByIz4zQLzFkKc,0.423,291796,0.123,6CcJMwBtXByIz4zQLzFkKc,0.00518,0,0.11,-18.41,1,0.0391,0.54403125,137.045,4,https://api.spotify.com/v1/tracks/6CcJMwBtXByIz4zQLzFkKc,audio_features,spotify:track:6CcJMwBtXByIz4zQLzFkKc,0.0972
0.229,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0,1,0.101,-5.634,1,0.0658,0.3560375,106.966,4,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.412
0.229,https://api.spotify.com/v1/audio-analysis/6fSujm54jeDJopx8dVv517,0.719,215273,0.809,6fSujm54jeDJopx8dVv517,0,10,0.106,-5.124,0,0.349,0.20320625,82.513,4,https://api.spotify.com/v1/tracks/6fSujm54jeDJopx8dVv517,audio_features,spotify:track:6fSujm54jeDJopx8dVv517,0.52
0.301,https://api.spotify.com/v1/audio-analysis/4oiXEXaXR2IPf3GVms9MLK,0.589,211880,0.525,4oiXEXaXR2IPf3GVms9MLK,0,5,0.0886,-9.987,1,0.0702,0.563275,140.124,4,https://api.spotify.com/v1/tracks/4oiXEXaXR2IPf3GVms9MLK,audio_features,spotify:track:4oiXEXaXR2IPf3GVms9MLK,0.723
0.277,https://api.spotify.com/v1/audio-analysis/2fJVbRbUsxeEcQB7y8o9mA,0.903,245373,0.623,2fJVbRbUsxeEcQB7y8o9mA,0,1,0.0851,-5.607,1,0.19,0.43784375,120.055,4,https://api.spotify.com/v1/tracks/2fJVbRbUsxeEcQB7y8o9mA,audio_features,spotify:track:2fJVbRbUsxeEcQB7y8o9mA,0.641
0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,0.181425,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754
