acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo_normalised,tempo,time_signature,track_href,type,uri,valence
0.0465,https://api.spotify.com/v1/audio-analysis/5H7JBwAkg5lHFxniTeVNOW,0.805,214748,0.688,5H7JBwAkg5lHFxniTeVNOW,0.000142,1,0.114,-5.725,1,0.0854,0.280675,94.908,4,https://api.spotify.com/v1/tracks/5H7JBwAkg5lHFxniTeVNOW,audio_features,spotify:track:5H7JBwAkg5lHFxniTeVNOW,0.681
0.163,https://api.spotify.com/v1/audio-analysis/6MWtB6iiXyIwun0YzU6DFP,0.833,149520,0.539,6MWtB6iiXyIwun0YzU6DFP,2.10E-06,11,0.101,-7.399,0,0.178,0.31216875,99.947,4,https://api.spotify.com/v1/tracks/6MWtB6iiXyIwun0YzU6DFP,audio_features,spotify:track:6MWtB6iiXyIwun0YzU6DFP,0.385
0.0529,https://api.spotify.com/v1/audio-analysis/1R2mapMAUiYqre6jcFX57g,0.739,127040,0.663,1R2mapMAUiYqre6jcFX57g,0,10,0.198,-6.398,0,0.266,0.81265625,180.025,4,https://api.spotify.com/v1/tracks/1R2mapMAUiYqre6jcFX57g,audio_features,spotify:track:1R2mapMAUiYqre6jcFX57g,0.368
0.19,https://api.spotify.com/v1/audio-analysis/08aYFNUTIOMGq93e2VSArQ,0.77,225600,0.75,08aYFNUTIOMGq93e2VSArQ,0,0,0.0618,-2.715,1,0.0785,0.31248125,99.997,4,https://api.spotify.com/v1/tracks/08aYFNUTIOMGq93e2VSArQ,audio_features,spotify:track:08aYFNUTIOMGq93e2VSArQ,0.609
0.443,https://api.spotify.com/v1/audio-analysis/7iKLFfnQULROZ7XRxG6ive,0.753,201429,0.754,7iKLFfnQULROZ7XRxG6ive,0,10,0.106,-6.285,0,0.0385,0.48745,127.992,4,https://api.spotify.com/v1/tracks/7iKLFfnQULROZ7XRxG6ive,audio_features,spotify:track:7iKLFfnQULROZ7XRxG6ive,0.853
0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.454,196077,0.111,43zdsphuZLzwA9k4DJhU0I,5.89E-05,4,0.0898,-14.038,1,0.0635,0.46346875,124.155,3,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.187
0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290,0.792,2dpaYNEQHiRxtZbfNsse99,0,5,0.167,-2.749,1,0.0452,0.31259375,100.015,4,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671
0.616,https://api.spotify.com/v1/audio-analysis/7dNwJbsT0sg1le5kVugGJb,0.8,228493,0.355,7dNwJbsT0sg1le5kVugGJb,0,6,0.118,-10.47,0,0.0895,0.59955625,145.929,4,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,audio_features,spotify:track:7dNwJbsT0sg1le5kVugGJb,0.253
0.554,https://api.spotify.com/v1/audio-analysis/0HwK6fvgBNrEpwUR32ZvTK,0.529,225599,0.582,0HwK6fvgBNrEpwUR32ZvTK,0,10,0.22,-7.686,1,0.0462,0.6109875,147.758,4,https://api.spotify.com/v1/tracks/0HwK6fvgBNrEpwUR32ZvTK,audio_features,spotify:track:0HwK6fvgBNrEpwUR32ZvTK,0.216
0.0441,https://api.spotify.com/v1/audio-analysis/2ktoFujjJtantyMoVdBJlX,0.724,256418,0.791,2ktoFujjJtantyMoVdBJlX,6.55E-06,7,0.239,-5.411,1,0.169,0.78756875,176.011,4,https://api.spotify.com/v1/tracks/2ktoFujjJtantyMoVdBJlX,audio_features,spotify:track:2ktoFujjJtantyMoVdBJlX,0.856
0.356,https://api.spotify.com/v1/audio-analysis/2KK9N6iBAisA0booTu3bGd,0.831,219600,0.777,2KK9N6iBAisA0booTu3bGd,0,11,0.0796,-4.456,0,0.174,0.28733125,95.973,4,https://api.spotify.com/v1/tracks/2KK9N6iBAisA0booTu3bGd,audio_features,spotify:track:2KK9N6iBAisA0booTu3bGd,0.598
0.404,https://api.spotify.com/v1/audio-analysis/1WSGTYKLEpKfNQYYW5Oymt,0.541,158027,0.468,1WSGTYKLEpKfNQYYW5Oymt,3.65E-06,10,0.358,-4.039,0,0.362,0.2829125,95.266,4,https://api.spotify.com/v1/tracks/1WSGTYKLEpKfNQYYW5Oymt,audio_features,spotify:track:1WSGTYKLEpKfNQYYW5Oymt,0.69
0.143,https://api.spotify.com/v1/audio-analysis/5OSrMt5y9dExB2J5vMdTVk,0.642,184185,0.851,5OSrMt5y9dExB2J5vMdTVk,0,0,0.776,-3.448,1,0.103,0.293725,96.996,4,https://api.spotify.com/v1/tracks/5OSrMt5y9dExB2J5vMdTVk,audio_features,spotify:track:5OSrMt5y9dExB2J5vMdTVk,0.653
0.509,https://api.spotify.com/v1/audio-analysis/0mtdxzBRDbueLFpiwpbHKO,0.737,205053,0.525,0mtdxzBRDbueLFpiwpbHKO,0,6,0.0608,-6.677,0,0.25,0.4873125,127.97,3,https://api.spotify.com/v1/tracks/0mtdxzBRDbueLFpiwpbHKO,audio_features,spotify:track:0mtdxzBRDbueLFpiwpbHKO,0.483
0.41,https://api.spotify.com/v1/audio-analysis/32lexhcz93AinKK0qLTZaZ,0.799,175200,0.676,32lexhcz93AinKK0qLTZaZ,0.000777,2,0.325,-5.644,1,0.169,0.343475,104.956,4,https://api.spotify.com/v1/tracks/32lexhcz93AinKK0qLTZaZ,audio_features,spotify:track:32lexhcz93AinKK0qLTZaZ,0.91
0.254,https://api.spotify.com/v1/audio-analysis/1h9P5WJwyvK8OB7O2YiXgp,0.691,200747,0.71,1h9P5WJwyvK8OB7O2YiXgp,0,5,0.108,-5.144,1,0.334,0.8877875,192.046,4,https://api.spotify.com/v1/tracks/1h9P5WJwyvK8OB7O2YiXgp,audio_features,spotify:track:1h9P5WJwyvK8OB7O2YiXgp,0.726
0.0155,https://api.spotify.com/v1/audio-analysis/79HTe42PihWUUq4BDjcuCq,0.712,233749,0.833,79HTe42PihWUUq4BDjcuCq,0,0,0.273,-4.101,1,0.0618,0.34299375,104.879,4,https://api.spotify.com/v1/tracks/79HTe42PihWUUq4BDjcuCq,audio_features,spotify:track:79HTe42PihWUUq4BDjcuCq,0.326
0.0292,https://api.spotify.com/v1/audio-analysis/7KZQidvgSlEeVvJtDYpMJy,0.711,177013,0.763,7KZQidvgSlEeVvJtDYpMJy,0,8,0.117,-5.128,0,0.3,0.825475,182.076,4,https://api.spotify.com/v1/tracks/7KZQidvgSlEeVvJtDYpMJy,audio_features,spotify:track:7KZQidvgSlEeVvJtDYpMJy,0.637
0.0327,https://api.spotify.com/v1/audio-analysis/1khmgu0pveJbkbpbkyvcQv,0.655,300579,0.725,1khmgu0pveJbkbpbkyvcQv,0.00264,0,0.0611,-5.497,1,0.188,0.47375,125.8,4,https://api.spotify.com/v1/tracks/1khmgu0pveJbkbpbkyvcQv,audio_features,spotify:track:1khmgu0pveJbkbpbkyvcQv,0.326
0.0626,https://api.spotify.com/v1/audio-analysis/35wvL50xvKpCHEJPxLOLPI,0.672,169248,0.594,35wvL50xvKpCHEJPxLOLPI,5.14E-05,1,0.152,-6.813,0,0.0789,0.7615875,171.854,4,https://api.spotify.com/v1/tracks/35wvL50xvKpCHEJPxLOLPI,audio_features,spotify:track:35wvL50xvKpCHEJPxLOLPI,0.158
0.186,https://api.spotify.com/v1/audio-analysis/7ojH6H4wE6XJNgzU4uvNc8,0.652,196803,0.857,7ojH6H4wE6XJNgzU4uvNc8,0,6,0.377,-5.044,1,0.0676,0.71226875,163.963,4,https://api.spotify.com/v1/tracks/7ojH6H4wE6XJNgzU4uvNc8,audio_features,spotify:track:7ojH6H4wE6XJNgzU4uvNc8,0.504
0.161,https://api.spotify.com/v1/audio-analysis/5qFeMRz4TvetPmzjre9Dq7,0.684,250840,0.811,5qFeMRz4TvetPmzjre9Dq7,0.000363,7,0.0871,-4.494,1,0.0714,0.2366625,87.866,4,https://api.spotify.com/v1/tracks/5qFeMRz4TvetPmzjre9Dq7,audio_features,spotify:track:5qFeMRz4TvetPmzjre9Dq7,0.721
0.271,https://api.spotify.com/v1/audio-analysis/4u7EnebtmKWzUH433cf5Qv,0.414,354320,0.404,4u7EnebtmKWzUH433cf5Qv,0,0,0.3,-9.928,0,0.0499,0.13190625,71.105,4,https://api.spotify.com/v1/tracks/4u7EnebtmKWzUH433cf5Qv,audio_features,spotify:track:4u7EnebtmKWzUH433cf5Qv,0.224
0.568,https://api.spotify.com/v1/audio-analysis/7fa9MBXhVfQ8P8Df9OEbD8,0.851,235545,0.541,7fa9MBXhVfQ8P8Df9OEbD8,0,0,0.13,-6.825,1,0.0505,0.46849375,124.959,4,https://api.spotify.com/v1/tracks/7fa9MBXhVfQ8P8Df9OEbD8,audio_features,spotify:track:7fa9MBXhVfQ8P8Df9OEbD8,0.448
0.381,https://api.spotify.com/v1/audio-analysis/4odjnIHLzFG0wfd3gHGGXo,0.815,192551,0.66,4odjnIHLzFG0wfd3gHGGXo,0,9,0.128,-7.68,0,0.25,0.3188125,101.01,4,https://api.spotify.com/v1/tracks/4odjnIHLzFG0wfd3gHGGXo,audio_features,spotify:track:4odjnIHLzFG0wfd3gHGGXo,0.643
0.22,https://api.spotify.com/v1/audio-analysis/6MCPhEshiLRXgdFKqvr478,0.75,226313,0.63,6MCPhEshiLRXgdFKqvr478,0,7,0.132,-5.223,1,0.0409,0.487675,128.028,4,https://api.spotify.com/v1/tracks/6MCPhEshiLRXgdFKqvr478,audio_features,spotify:track:6MCPhEshiLRXgdFKqvr478,0.85
0.00987,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,0.601,217467,0.794,27rdGxbavYJeBphck5MZAF,1.36E-06,7,0.388,-5.844,0,0.0671,0.4004125,114.066,4,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,audio_features,spotify:track:27rdGxbavYJeBphck5MZAF,0.244
